Date;VIX_EU
2014-12-19;236.176
2014-12-22;229.656
2014-12-23;220.804
2014-12-29;249.354
2014-12-30;261.876
2015-01-02;262.531
2015-01-05;296.236
2015-01-06;288.317
2015-01-07;281.715
2015-01-08;259.087
2015-01-09;287.787
2015-01-12;297.249
2015-01-13;285.404
2015-01-14;294.845
2015-01-15;29.026
2015-01-16;293.287
2015-01-19;28.32
2015-01-20;270.724
2015-01-21;260.176
2015-01-22;229.441
2015-01-23;231.125
2015-01-26;213.426
2015-01-27;224.298
2015-01-28;218.259
2015-01-29;233.237
2015-01-30;24.731
2015-02-02;243.214
2015-02-03;227.637
2015-02-04;222.736
2015-02-05;222.611
2015-02-06;218.332
2015-02-09;253.712
2015-02-10;251.067
2015-02-11;25.721
2015-02-12;243.635
2015-02-13;241.849
2015-02-16;252.507
2015-02-17;249.047
2015-02-18;233.392
2015-02-19;232.086
2015-02-20;242.039
2015-02-23;20.625
2015-02-24;18.398
2015-02-25;178.235
2015-02-26;173.519
2015-02-27;177.528
2015-03-02;177.992
2015-03-03;195.843
2015-03-04;189.188
2015-03-05;181.841
2015-03-06;184.149
2015-03-09;188.112
2015-03-10;204.652
2015-03-11;194.698
2015-03-12;18.967
2015-03-13;188.262
2015-03-16;193.889
2015-03-17;202.476
2015-03-18;196.938
2015-03-19;189.138
2015-03-20;174.772
2015-03-23;198.323
2015-03-24;176.675
2015-03-25;19.158
2015-03-26;196.535
2015-03-27;204.715
2015-03-30;197.608
2015-03-31;211.004
2015-04-01;209.691
2015-04-02;207.203
2015-04-07;200.561
2015-04-08;194.281
2015-04-09;183.136
2015-04-10;175.116
2015-04-13;178.638
2015-04-14;188.576
2015-04-15;182.074
2015-04-16;201.086
2015-04-17;250.553
2015-04-20;22.3
2015-04-21;223.991
2015-04-22;223.273
2015-04-23;225.723
2015-04-24;21.92
2015-04-27;208.863
2015-04-28;221.195
2015-04-29;240.466
2015-04-30;242.128
2015-05-04;234.264
2015-05-05;252.236
2015-05-06;247.232
2015-05-07;237.527
2015-05-08;211.296
2015-05-11;218.358
2015-05-12;232.326
2015-05-13;230.546
2015-05-14;217.425
2015-05-15;215.088
2015-05-18;210.066
2015-05-19;200.541
2015-05-20;195.695
2015-05-21;195.296
2015-05-22;196.309
2015-05-26;225.012
2015-05-27;208.183
2015-05-28;220.181
2015-05-29;235.386
2015-06-01;245.648
2015-06-02;245.107
2015-06-03;240.513
2015-06-04;244.495
2015-06-05;252.745
2015-06-08;25.604
2015-06-09;249.865
2015-06-10;238.291
2015-06-11;236.341
2015-06-12;252.594
2015-06-15;278.467
2015-06-16;287.447
2015-06-17;282.724
2015-06-18;284.283
2015-06-19;286.184
2015-06-22;235.436
2015-06-23;235.179
2015-06-24;249.348
2015-06-25;256.433
2015-06-26;267.172
2015-06-29;306.468
2015-06-30;323.071
2015-07-01;30.285
2015-07-02;316.721
2015-07-03;32.285
2015-07-06;299.819
2015-07-07;309.878
2015-07-08;316.348
2015-07-09;307.656
2015-07-10;278.763
2015-07-13;232.482
2015-07-14;215.485
2015-07-15;210.969
2015-07-16;19.018
2015-07-17;189.656
2015-07-20;181.165
2015-07-21;179.144
2015-07-22;18.16
2015-07-23;174.317
2015-07-24;190.408
2015-07-27;219.151
2015-07-28;208.092
2015-07-29;200.336
2015-07-30;202.348
2015-07-31;192.878
2015-08-03;185.935
2015-08-04;182.536
2015-08-05;175.482
2015-08-06;182.603
2015-08-07;187.066
2015-08-10;183.067
2015-08-11;204.012
2015-08-12;244.678
2015-08-13;232.434
2015-08-14;228.364
2015-08-17;223.811
2015-08-18;225.001
2015-08-19;237.117
2015-08-20;254.949
2015-08-21;302.101
2015-08-24;40.803
2015-08-25;336.485
2015-08-26;352.896
2015-08-27;305.602
2015-08-28;310.337
2015-08-31;310.718
2015-09-01;34.264
2015-09-02;337.021
2015-09-03;298.773
2015-09-04;348.152
2015-09-07;351.536
2015-09-08;322.298
2015-09-09;304.496
2015-09-10;320.034
2015-09-11;316.478
2015-09-14;31.355
2015-09-15;299.496
2015-09-16;279.163
2015-09-17;270.649
2015-09-18;284.011
2015-09-21;270.169
2015-09-22;321.618
2015-09-23;310.561
2015-09-24;334.567
2015-09-25;305.182
2015-09-28;330.825
2015-09-29;337.366
2015-09-30;320.459
2015-10-01;317.174
2015-10-02;309.395
2015-10-05;286.187
2015-10-06;26.257
2015-10-07;263.912
2015-10-08;245.243
2015-10-09;234.173
2015-10-12;231.872
2015-10-13;240.398
2015-10-14;25.158
2015-10-15;241.188
2015-10-16;227.408
2015-10-19;224.522
2015-10-20;217.156
2015-10-21;218.297
2015-10-22;199.722
2015-10-23;198.009
2015-10-26;206.403
2015-10-27;206.863
2015-10-28;207.149
2015-10-29;210.418
2015-10-30;203.569
2015-11-02;207.672
2015-11-03;200.632
2015-11-04;207.464
2015-11-05;209.361
2015-11-06;204.363
2015-11-09;21.984
2015-11-10;223.923
2015-11-11;21.839
2015-11-12;234.483
2015-11-13;249.526
2015-11-16;258.488
2015-11-17;236.199
2015-11-18;24.748
2015-11-19;234.423
2015-11-20;226.528
2015-11-23;229.841
2015-11-24;248.133
2015-11-25;239.372
2015-11-26;228.903
2015-11-27;230.669
2015-11-30;236.503
2015-12-01;236.051
2015-12-02;228.176
2015-12-03;226.526
2015-12-04;226.816
2015-12-07;220.447
2015-12-08;235.733
2015-12-09;242.947
2015-12-10;245.343
2015-12-11;265.766
2015-12-14;30.411
2015-12-15;274.591
2015-12-16;254.362
2015-12-17;225.761
2015-12-18;238.989
2015-12-21;238.836
2015-12-22;225.361
2015-12-23;202.504
2015-12-28;224.544
2015-12-29;216.067
2015-12-30;227.102
2016-01-04;26.998
2016-01-05;262.087
2016-01-06;26.309
2016-01-07;297.899
2016-01-08;304.005
2016-01-11;302.182
2016-01-12;285.388
2016-01-13;281.348
2016-01-14;29.939
2016-01-15;345.856
2016-01-18;34.325
2016-01-19;307.571
2016-01-20;351.133
2016-01-21;317.894
2016-01-22;283.356
2016-01-25;284.443
2016-01-26;281.187
2016-01-27;277.832
2016-01-28;298.315
2016-01-29;27.389
2016-02-01;273.303
2016-02-02;291.542
2016-02-03;307.369
2016-02-04;296.423
2016-02-05;300.529
2016-02-08;333.917
2016-02-09;339.664
2016-02-10;334.528
2016-02-11;383.051
2016-02-12;356.846
2016-02-15;339.154
2016-02-16;335.213
2016-02-17;304.983
2016-02-18;309.172
2016-02-19;312.656
2016-02-22;299.498
2016-02-23;305.366
2016-02-24;331.178
2016-02-25;310.305
2016-02-26;292.756
2016-02-29;297.298
2016-03-01;285.424
2016-03-02;271.243
2016-03-03;265.186
2016-03-04;245.116
2016-03-07;262.052
2016-03-08;278.475
2016-03-09;280.607
2016-03-10;281.781
2016-03-11;241.107
2016-03-14;229.607
2016-03-15;232.425
2016-03-16;230.994
2016-03-17;227.536
2016-03-18;206.567
2016-03-21;218.265
2016-03-22;220.365
2016-03-23;220.971
2016-03-24;246.287
2016-03-29;249.043
2016-03-30;226.443
2016-03-31;234.487
2016-04-01;251.088
2016-04-04;24.509
2016-04-05;26.623
2016-04-06;251.686
2016-04-07;261.571
2016-04-08;248.054
2016-04-11;248.863
2016-04-12;240.775
2016-04-13;223.118
2016-04-14;206.302
2016-04-15;205.487
2016-04-18;212.846
2016-04-19;203.617
2016-04-20;198.831
2016-04-21;203.114
2016-04-22;206.022
2016-04-25;218.388
2016-04-26;212.816
2016-04-27;212.843
2016-04-28;208.538
2016-04-29;24.033
2016-05-02;251.167
2016-05-03;264.095
2016-05-04;270.373
2016-05-05;259.343
2016-05-06;251.235
2016-05-09;24.956
2016-05-10;23.891
2016-05-11;238.595
2016-05-12;244.471
2016-05-13;235.957
2016-05-16;242.125
2016-05-17;24.474
2016-05-18;232.967
2016-05-19;243.817
2016-05-20;226.043
2016-05-23;232.929
2016-05-24;217.857
2016-05-25;210.604
2016-05-26;20.819
2016-05-27;204.629
2016-05-30;209.441
2016-05-31;221.149
2016-06-01;239.317
2016-06-02;231.068
2016-06-03;235.541
2016-06-06;240.527
2016-06-07;233.496
2016-06-08;243.166
2016-06-09;258.413
2016-06-10;302.251
2016-06-13;343.644
2016-06-14;383.353
2016-06-15;376.871
2016-06-16;398.975
2016-06-17;380.273
2016-06-20;342.207
2016-06-21;344.684
2016-06-22;360.375
2016-06-23;320.555
2016-06-24;354.279
2016-06-27;349.988
2016-06-28;310.147
2016-06-29;28.553
2016-06-30;260.765
2016-07-01;250.196
2016-07-04;249.798
2016-07-05;267.055
2016-07-06;282.579
2016-07-07;26.545
2016-07-08;246.151
2016-07-11;235.704
2016-07-12;223.198
2016-07-13;230.918
2016-07-14;218.141
2016-07-15;20.92
2016-07-18;208.355
2016-07-19;210.119
2016-07-20;20.345
2016-07-21;194.501
2016-07-22;191.159
2016-07-25;19.918
2016-07-26;201.355
2016-07-27;205.334
2016-07-28;209.929
2016-07-29;202.451
2016-08-01;203.298
2016-08-02;231.234
2016-08-03;229.514
2016-08-04;214.128
2016-08-05;193.019
2016-08-08;189.378
2016-08-09;182.898
2016-08-10;191.902
2016-08-11;183.588
2016-08-12;178.981
2016-08-15;188.343
2016-08-16;200.679
2016-08-17;211.903
2016-08-18;203.198
2016-08-19;211.313
2016-08-22;216.649
2016-08-23;202.231
2016-08-24;198.311
2016-08-25;204.096
2016-08-26;194.893
2016-08-29;201.851
2016-08-30;193.723
2016-08-31;194.166
2016-09-01;200.636
2016-09-02;182.963
2016-09-05;18.411
2016-09-06;190.847
2016-09-07;185.743
2016-09-08;178.149
2016-09-09;192.991
2016-09-12;218.999
2016-09-13;227.814
2016-09-14;222.142
2016-09-15;205.507
2016-09-16;213.052
2016-09-19;203.183
2016-09-20;206.992
2016-09-21;200.923
2016-09-22;172.703
2016-09-23;168.292
2016-09-26;202.181
2016-09-27;206.567
2016-09-28;196.948
2016-09-29;199.598
2016-09-30;197.693
2016-10-03;203.951
2016-10-04;192.097
2016-10-05;194.441
2016-10-06;191.722
2016-10-07;200.387
2016-10-10;192.601
2016-10-11;198.788
2016-10-12;201.318
2016-10-13;209.273
2016-10-14;194.618
2016-10-17;206.231
2016-10-18;19.069
2016-10-19;180.718
2016-10-20;172.172
2016-10-21;16.599
2016-10-24;177.055
2016-10-25;182.257
2016-10-26;18.674
2016-10-27;187.315
2016-10-28;192.694
2016-10-31;214.449
2016-11-01;234.631
2016-11-02;236.546
2016-11-03;246.804
2016-11-04;252.078
2016-11-07;246.196
2016-11-08;249.341
2016-11-09;211.011
2016-11-10;210.959
2016-11-11;219.585
2016-11-14;221.941
2016-11-15;206.381
2016-11-16;211.147
2016-11-17;199.481
2016-11-18;203.697
2016-11-21;205.539
2016-11-22;202.468
2016-11-23;201.928
2016-11-24;200.292
2016-11-25;204.086
2016-11-28;22.533
2016-11-29;217.987
2016-11-30;214.372
2016-12-01;226.014
2016-12-02;226.159
2016-12-05;189.556
2016-12-06;176.341
2016-12-07;171.436
2016-12-08;161.593
2016-12-09;166.203
2016-12-12;169.318
2016-12-13;168.704
2016-12-14;171.147
2016-12-15;158.633
2016-12-16;15.098
2016-12-19;151.177
2016-12-20;148.754
2016-12-21;147.373
2016-12-22;148.767
2016-12-23;150.936
2016-12-27;16.718
2016-12-28;170.648
2016-12-29;17.771
2016-12-30;18.123
2017-01-02;179.578
2017-01-03;173.519
2017-01-04;164.641
2017-01-05;159.801
2017-01-06;153.421
2017-01-09;155.143
2017-01-10;153.547
2017-01-11;157.011
2017-01-12;162.935
2017-01-13;148.618
2017-01-16;154.655
2017-01-17;156.671
2017-01-18;148.506
2017-01-19;148.475
2017-01-20;145.963
2017-01-23;171.108
2017-01-24;163.083
2017-01-25;156.958
2017-01-26;156.052
2017-01-27;15.847
2017-01-30;174.653
2017-01-31;173.682
2017-02-01;166.427
2017-02-02;161.939
2017-02-03;151.332
2017-02-06;164.328
2017-02-07;169.147
2017-02-08;16.831
2017-02-09;152.973
2017-02-10;151.125
2017-02-13;148.043
2017-02-14;146.469
2017-02-15;146.829
2017-02-16;153.999
2017-02-17;148.315
2017-02-20;148.906
2017-02-21;145.706
2017-02-22;148.577
2017-02-23;154.578
2017-02-24;158.552
2017-02-27;160.402
2017-02-28;162.849
2017-03-01;153.905
2017-03-02;152.754
2017-03-03;152.708
2017-03-06;157.683
2017-03-07;153.718
2017-03-08;149.751
2017-03-09;152.123
2017-03-10;153.441
2017-03-13;155.803
2017-03-14;159.737
2017-03-15;155.983
2017-03-16;115.181
2017-03-17;111.647
2017-03-20;130.797
2017-03-21;137.745
2017-03-22;145.148
2017-03-23;150.982
2017-03-24;151.975
2017-03-27;163.493
2017-03-28;158.635
2017-03-29;159.304
2017-03-30;161.041
2017-03-31;165.221
2017-04-03;179.597
2017-04-04;18.005
2017-04-05;185.205
2017-04-06;188.703
2017-04-07;195.373
2017-04-10;220.934
2017-04-11;229.518
2017-04-12;227.155
2017-04-13;233.883
2017-04-18;255.942
2017-04-19;242.021
2017-04-20;248.992
2017-04-21;250.928
2017-04-24;162.463
2017-04-25;154.196
2017-04-26;15.584
2017-04-27;16.107
2017-04-28;170.495
2017-05-02;172.673
2017-05-03;173.982
2017-05-04;164.843
2017-05-05;170.143
2017-05-08;14.393
2017-05-09;140.868
2017-05-10;140.655
2017-05-11;143.491
2017-05-12;138.689
2017-05-15;142.041
2017-05-16;135.401
2017-05-17;161.438
2017-05-18;170.825
2017-05-19;154.679
2017-05-22;148.259
2017-05-23;138.428
2017-05-24;138.757
2017-05-25;139.599
2017-05-26;138.547
2017-05-29;141.781
2017-05-30;144.715
2017-05-31;145.538
2017-06-01;136.227
2017-06-02;133.345
2017-06-05;139.431
2017-06-06;143.862
2017-06-07;146.073
2017-06-08;140.799
2017-06-09;133.926
2017-06-12;145.102
2017-06-13;135.587
2017-06-14;139.464
2017-06-15;149.445
2017-06-16;137.442
2017-06-19;130.325
2017-06-20;140.291
2017-06-21;141.788
2017-06-22;140.328
2017-06-23;142.214
2017-06-26;136.567
2017-06-27;147.743
2017-06-28;148.525
2017-06-29;176.032
2017-06-30;172.533
2017-07-03;144.888
2017-07-04;143.929
2017-07-05;147.011
2017-07-06;154.722
2017-07-07;151.824
2017-07-10;14.783
2017-07-11;147.732
2017-07-12;137.485
2017-07-13;131.228
2017-07-14;126.504
2017-07-17;126.334
2017-07-18;136.841
2017-07-19;132.685
2017-07-20;130.879
2017-07-21;153.262
2017-07-24;150.827
2017-07-25;136.357
2017-07-26;129.971
2017-07-27;127.697
2017-07-28;137.331
2017-07-31;139.033
2017-08-01;134.724
2017-08-02;137.531
2017-08-03;137.302
2017-08-04;130.654
2017-08-07;131.992
2017-08-08;127.883
2017-08-09;150.152
2017-08-10;189.131
2017-08-11;193.101
2017-08-14;156.664
2017-08-15;148.801
2017-08-16;142.468
2017-08-17;153.859
2017-08-18;175.746
2017-08-21;185.553
2017-08-22;16.412
2017-08-23;162.275
2017-08-24;156.665
2017-08-25;153.262
2017-08-28;158.508
2017-08-29;173.169
2017-08-30;16.468
2017-08-31;156.317
2017-09-01;147.167
2017-09-04;162.117
2017-09-05;164.848
2017-09-06;163.786
2017-09-07;151.482
2017-09-08;15.199
2017-09-11;13.96
2017-09-12;134.464
2017-09-13;130.423
2017-09-14;122.739
2017-09-15;121.972
2017-09-18;11.943
2017-09-19;117.216
2017-09-20;117.949
2017-09-21;111.906
2017-09-22;11.708
2017-09-25;123.663
2017-09-26;125.406
2017-09-27;121.282
2017-09-28;121.259
2017-09-29;121.208
2017-10-02;121.739
2017-10-03;118.365
2017-10-04;127.752
2017-10-05;12.087
2017-10-06;125.055
2017-10-09;126.102
2017-10-10;133.944
2017-10-11;126.695
2017-10-12;123.247
2017-10-13;118.458
2017-10-16;119.037
2017-10-17;116.299
2017-10-18;110.514
2017-10-19;124.435
2017-10-20;122.167
2017-10-23;125.904
2017-10-24;129.424
2017-10-25;145.349
2017-10-26;129.159
2017-10-27;124.951
2017-10-30;128.308
2017-10-31;119.864
2017-11-01;117.924
2017-11-02;120.219
2017-11-03;115.635
2017-11-06;116.934
2017-11-07;121.337
2017-11-08;124.069
2017-11-09;139.158
2017-11-10;14.453
2017-11-13;143.816
2017-11-14;152.348
2017-11-15;155.778
2017-11-16;150.291
2017-11-17;147.428
2017-11-20;137.039
2017-11-21;129.355
2017-11-22;128.717
2017-11-23;127.296
2017-11-24;128.582
2017-11-27;135.459
2017-11-28;128.773
2017-11-29;135.436
2017-11-30;134.708
2017-12-01;160.124
2017-12-04;137.242
2017-12-05;131.587
2017-12-06;139.107
2017-12-07;134.513
2017-12-08;128.484
2017-12-11;129.236
2017-12-12;124.734
2017-12-13;127.344
2017-12-14;122.635
2017-12-15;11.792
2017-12-18;106.783
2017-12-19;11.197
2017-12-20;125.108
2017-12-21;117.371
2017-12-22;120.057
2017-12-27;127.143
2017-12-28;136.229
2017-12-29;135.114
2018-01-02;133.676
2018-01-03;121.367
2018-01-04;114.105
2018-01-05;111.245
2018-01-08;114.954
2018-01-09;11.262
2018-01-10;11.759
2018-01-11;113.595
2018-01-12;109.024
2018-01-15;110.727
2018-01-16;113.466
2018-01-17;119.473
2018-01-18;119.883
2018-01-19;118.533
2018-01-22;119.678
2018-01-23;119.508
2018-01-24;123.924
2018-01-25;12.691
2018-01-26;124.779
2018-01-29;132.927
2018-01-30;14.811
2018-01-31;151.644
2018-02-01;161.394
2018-02-02;175.594
2018-02-05;18.855
2018-02-06;301.771
2018-02-07;213.656
2018-02-08;320.402
2018-02-09;34.737
2018-02-12;281.626
2018-02-13;259.501
2018-02-14;207.053
2018-02-15;205.158
2018-02-16;177.606
2018-02-19;191.283
2018-02-20;186.401
2018-02-21;186.489
2018-02-22;186.903
2018-02-23;181.752
2018-02-26;167.709
2018-02-27;175.944
2018-02-28;180.002
2018-03-01;205.673
2018-03-02;23.386
2018-03-05;188.922
2018-03-06;186.852
2018-03-07;181.546
2018-03-08;166.065
2018-03-09;154.054
2018-03-12;154.002
2018-03-13;166.195
2018-03-14;169.106
2018-03-15;152.246
2018-03-16;13.389
2018-03-19;164.988
2018-03-20;153.836
2018-03-21;148.531
2018-03-22;18.551
2018-03-23;210.758
2018-03-26;220.543
2018-03-27;189.761
2018-03-28;196.857
2018-03-29;174.364
2018-04-03;188.146
2018-04-04;195.763
2018-04-05;169.025
2018-04-06;174.368
2018-04-09;17.353
2018-04-10;163.164
2018-04-11;169.837
2018-04-12;158.108
2018-04-13;152.974
2018-04-16;145.036
2018-04-17;13.288
2018-04-18;130.383
2018-04-19;137.415
2018-04-20;13.756
2018-04-23;13.328
2018-04-24;134.086
2018-04-25;146.576
2018-04-26;136.785
2018-04-27;131.315
2018-04-30;137.154
2018-05-02;135.282
2018-05-03;144.576
2018-05-04;134.198
2018-05-07;133.159
2018-05-08;137.161
2018-05-09;133.529
2018-05-10;128.229
2018-05-11;124.351
2018-05-14;126.448
2018-05-15;126.765
2018-05-16;135.725
2018-05-17;130.848
2018-05-18;139.673
2018-05-21;137.761
2018-05-22;129.845
2018-05-23;150.616
2018-05-24;156.902
2018-05-25;160.228
2018-05-28;177.786
2018-05-29;201.545
2018-05-30;183.411
2018-05-31;176.547
2018-06-01;156.231
2018-06-04;143.641
2018-06-05;147.988
2018-06-06;147.989
2018-06-07;144.204
2018-06-08;149.616
2018-06-11;139.917
2018-06-12;136.885
2018-06-13;13.198
2018-06-14;114.418
2018-06-15;121.297
2018-06-18;13.763
2018-06-19;148.685
2018-06-20;139.834
2018-06-21;160.901
2018-06-22;142.065
2018-06-25;178.727
2018-06-26;172.411
2018-06-27;171.802
2018-06-28;184.191
2018-06-29;166.333
2018-07-02;179.959
2018-07-03;163.909
2018-07-04;162.213
2018-07-05;15.731
2018-07-06;147.428
2018-07-09;140.711
2018-07-10;129.935
2018-07-11;145.961
2018-07-12;134.596
2018-07-13;128.035
2018-07-16;130.323
2018-07-17;12.556
2018-07-18;119.617
2018-07-19;128.476
2018-07-20;137.747
2018-07-23;141.892
2018-07-24;127.259
2018-07-25;135.029
2018-07-26;121.361
2018-07-27;116.594
2018-07-30;127.107
2018-07-31;125.596
2018-08-01;13.028
2018-08-02;145.051
2018-08-03;133.973
2018-08-06;13.47
2018-08-07;126.265
2018-08-08;128.654
2018-08-09;124.882
2018-08-10;151.113
2018-08-13;159.406
2018-08-14;15.861
2018-08-15;184.755
2018-08-16;162.633
2018-08-17;160.982
2018-08-20;145.019
2018-08-21;138.748
2018-08-22;138.512
2018-08-23;136.438
2018-08-24;131.882
2018-08-27;131.149
2018-08-28;131.602
2018-08-29;129.914
2018-08-30;141.532
2018-08-31;156.343
2018-09-03;154.945
2018-09-04;163.854
2018-09-05;172.886
2018-09-06;171.012
2018-09-07;164.546
2018-09-10;158.948
2018-09-11;157.862
2018-09-12;153.235
2018-09-13;145.934
2018-09-14;138.963
2018-09-17;145.708
2018-09-18;14.356
2018-09-19;135.296
2018-09-20;131.843
2018-09-21;128.151
2018-09-24;137.328
2018-09-25;131.636
2018-09-26;128.518
2018-09-27;13.171
2018-09-28;147.637
2018-10-01;142.333
2018-10-02;154.784
2018-10-03;146.064
2018-10-04;160.249
2018-10-05;166.807
2018-10-08;176.264
2018-10-09;169.002
2018-10-10;184.029
2018-10-11;212.373
2018-10-12;202.103
2018-10-15;190.703
2018-10-16;168.341
2018-10-17;170.163
2018-10-18;181.712
2018-10-19;187.838
2018-10-22;193.581
2018-10-23;213.624
2018-10-24;219.772
2018-10-25;207.552
2018-10-26;237.391
2018-10-29;222.872
2018-10-30;222.249
2018-10-31;203.038
2018-11-01;18.995
2018-11-02;18.848
2018-11-05;183.296
2018-11-06;181.091
2018-11-07;164.264
2018-11-08;15.881
2018-11-09;163.773
2018-11-12;178.587
2018-11-13;17.029
2018-11-14;184.549
2018-11-15;201.522
2018-11-16;180.762
2018-11-19;18.032
2018-11-20;199.622
2018-11-21;182.397
2018-11-22;192.881
2018-11-23;189.738
2018-11-26;184.228
2018-11-27;18.479
2018-11-28;185.952
2018-11-29;18.61
2018-11-30;184.935
2018-12-03;169.152
2018-12-04;172.085
2018-12-05;190.904
2018-12-06;246.155
2018-12-07;216.688
2018-12-10;236.592
2018-12-11;210.925
2018-12-12;197.254
2018-12-13;191.773
2018-12-14;191.643
2018-12-17;198.187
2018-12-18;200.366
2018-12-19;196.024
2018-12-20;20.733
2018-12-21;203.984
2018-12-27;256.882
2018-12-28;238.643
2019-01-02;233.924
2019-01-03;229.978
2019-01-04;204.827
2019-01-07;20.151
2019-01-08;194.803
2019-01-09;18.997
2019-01-10;186.879
2019-01-11;174.182
2019-01-14;178.987
2019-01-15;169.334
2019-01-16;157.177
2019-01-17;154.064
2019-01-18;14.28
2019-01-21;15.385
2019-01-22;159.971
2019-01-23;164.792
2019-01-24;155.603
2019-01-25;147.823
2019-01-28;161.551
2019-01-29;160.456
2019-01-30;160.154
2019-01-31;151.126
2019-02-01;139.879
2019-02-04;142.075
2019-02-05;135.808
2019-02-06;13.616
2019-02-07;161.706
2019-02-08;163.132
2019-02-11;152.186
2019-02-12;142.814
2019-02-13;139.695
2019-02-14;15.757
2019-02-15;142.944
2019-02-18;145.378
2019-02-19;146.143
2019-02-20;142.742
2019-02-21;143.444
2019-02-22;139.767
2019-02-25;138.464
2019-02-26;138.942
2019-02-27;143.497
2019-02-28;135.876
2019-03-01;133.709
2019-03-04;136.499
2019-03-05;135.075
2019-03-06;134.409
2019-03-07;138.671
2019-03-08;14.411
2019-03-11;141.546
2019-03-12;138.356
2019-03-13;139.503
2019-03-14;136.478
2019-03-15;129.242
2019-03-18;132.122
2019-03-19;130.007
2019-03-20;144.778
2019-03-21;156.876
2019-03-22;176.785
2019-03-25;173.356
2019-03-26;158.457
2019-03-27;163.337
2019-03-28;166.715
2019-03-29;152.748
2019-04-01;147.903
2019-04-02;147.848
2019-04-03;141.923
2019-04-04;142.468
2019-04-05;13.552
2019-04-08;14.603
2019-04-09;145.187
2019-04-10;14.281
2019-04-11;12.595
2019-04-12;11.877
2019-04-15;114.864
2019-04-16;113.012
2019-04-17;112.672
2019-04-18;110.066
2019-04-23;12.204
2019-04-24;125.447
2019-04-25;129.572
2019-04-26;126.034
2019-04-29;130.278
2019-04-30;132.624
2019-05-02;143.357
2019-05-03;133.808
2019-05-06;157.375
2019-05-07;180.429
2019-05-08;176.428
2019-05-09;200.378
2019-05-10;185.073
2019-05-13;194.264
2019-05-14;175.609
2019-05-15;167.467
2019-05-16;150.605
2019-05-17;149.769
2019-05-20;173.812
2019-05-21;158.302
2019-05-22;154.494
2019-05-23;17.637
2019-05-24;167.146
2019-05-27;162.373
2019-05-28;161.658
2019-05-29;177.806
2019-05-30;167.607
2019-05-31;174.218
2019-06-03;172.417
2019-06-04;16.42
2019-06-05;161.034
2019-06-06;156.299
2019-06-07;149.085
2019-06-10;148.913
2019-06-11;14.796
2019-06-12;14.945
2019-06-13;143.656
2019-06-14;143.629
2019-06-17;140.293
2019-06-18;132.695
2019-06-19;136.604
2019-06-20;133.474
2019-06-21;133.894
2019-06-24;139.669
2019-06-25;139.815
2019-06-26;140.634
2019-06-27;141.174
2019-06-28;137.342
2019-07-01;12.383
2019-07-02;118.371
2019-07-03;117.045
2019-07-04;117.651
2019-07-05;124.185
2019-07-08;12.616
2019-07-09;127.504
2019-07-10;128.191
2019-07-11;124.747
2019-07-12;123.888
2019-07-15;126.064
2019-07-16;121.592
2019-07-17;126.034
2019-07-18;13.332
2019-07-19;136.973
2019-07-22;135.495
2019-07-23;127.137
2019-07-24;131.227
2019-07-25;132.666
2019-07-26;12.669
2019-07-29;126.386
2019-07-30;144.662
2019-07-31;143.909
2019-08-01;137.348
2019-08-02;183.481
2019-08-05;210.618
2019-08-06;213.783
2019-08-07;21.039
2019-08-08;180.037
2019-08-09;189.533
2019-08-12;192.544
2019-08-13;186.224
2019-08-14;220.616
2019-08-15;225.419
2019-08-16;203.841
2019-08-19;182.556
2019-08-20;184.289
2019-08-21;167.721
2019-08-22;182.332
2019-08-23;201.473
2019-08-26;202.502
2019-08-27;194.399
2019-08-28;193.267
2019-08-29;17.601
2019-08-30;176.681
2019-09-02;175.382
2019-09-03;182.403
2019-09-04;165.794
2019-09-05;155.052
2019-09-06;146.313
2019-09-09;149.418
2019-09-10;152.574
2019-09-11;154.354
2019-09-12;144.138
2019-09-13;137.364
2019-09-16;152.467
2019-09-17;155.502
2019-09-18;152.097
2019-09-19;14.501
2019-09-20;139.744
2019-09-23;155.783
2019-09-24;159.723
2019-09-25;172.313
2019-09-26;16.587
2019-09-27;158.826
2019-09-30;158.282
2019-10-01;17.26
2019-10-02;210.071
2019-10-03;205.011
2019-10-04;185.245
2019-10-07;17.856
2019-10-08;192.294
2019-10-09;183.918
2019-10-10;17.418
2019-10-11;158.911
2019-10-14;159.171
2019-10-15;144.716
2019-10-16;14.76
2019-10-17;149.276
2019-10-18;153.746
2019-10-21;147.438
2019-10-22;141.743
2019-10-23;134.557
2019-10-24;130.918
2019-10-25;128.208
2019-10-28;132.006
2019-10-29;137.262
2019-10-30;137.963
2019-10-31;137.919
2019-11-01;128.444
2019-11-04;129.047
2019-11-05;129.226
2019-11-06;129.335
2019-11-07;127.542
2019-11-08;128.514
2019-11-11;130.887
2019-11-12;126.338
2019-11-13;127.955
2019-11-14;124.735
2019-11-15;11.537
2019-11-18;120.372
2019-11-19;123.699
2019-11-20;127.274
2019-11-21;131.317
2019-11-22;130.888
2019-11-25;123.837
2019-11-26;120.954
2019-11-27;122.032
2019-11-28;127.959
2019-11-29;13.174
2019-12-02;158.889
2019-12-03;169.096
2019-12-04;152.237
2019-12-05;153.707
2019-12-06;141.327
2019-12-09;149.246
2019-12-10;15.022
2019-12-11;152.345
2019-12-12;146.631
2019-12-13;131.174
2019-12-16;11.644
2019-12-17;121.489
2019-12-18;118.244
